"smi_time","smi_type","smi_sxl","smi_sxr","smi_syl","smi_syr","smi_dxl","smi_dxr","smi_dyl","smi_dyr","smi_exl","smi_exr","smi_eyl","smi_eyr","smi_ezl","smi_ezr"
1068467065,"b",839,839,522,522,479,462,479,462,43.072,-23.913,40.229,39.408,704.01,723.075
1068467067,"b",839,839,521,521,472,468,472,468,43.051,-23.915,40.256,39.413,704.132,723.158
1068467069,"b",839,839,521,521,474,463,474,463,43.058,-23.931,40.263,39.366,704.252,723.15
1068467071,"b",840,840,521,521,479,468,479,468,43.065,-23.952,40.27,39.359,704.371,723.013
1068467073,"b",839,839,521,521,476,469,476,469,43.072,-23.947,40.277,39.351,704.484,722.876
1068467075,"b",838,838,521,521,478,469,478,469,43.078,-23.944,40.283,39.343,704.599,722.73
1068467077,"b",837,837,522,522,472,470,472,470,43.059,-23.939,40.264,39.335,704.611,722.58
1068467079,"b",835,835,522,522,474,469,474,469,43.085,-23.935,40.291,39.326,704.721,722.426
1068467081,"b",835,835,521,521,476,469,476,469,43.047,-23.93,40.3,39.318,704.86,722.273
1068467083,"b",835,835,520,520,478,470,478,470,43.026,-23.925,40.322,39.309,704.882,722.119
1068467085,"b",833,833,520,520,474,471,474,471,43.027,-23.92,40.323,39.301,704.901,721.964
1068467087,"b",833,833,520,520,472,470,472,470,43.027,-23.914,40.324,39.292,704.919,721.81
1068467089,"b",833,833,521,521,473,471,473,471,42.994,-23.909,40.297,39.284,704.81,721.657
1068467091,"b",832,832,521,521,473,471,473,471,42.987,-23.904,40.291,39.276,704.701,721.505
1068467093,"b",830,830,521,521,475,469,475,469,42.98,-23.899,40.284,39.267,704.592,721.354
1068467095,"b",828,828,521,521,476,469,476,469,42.973,-23.894,40.279,39.259,704.485,721.203
1068467097,"b",826,826,522,522,473,469,473,469,42.966,-23.889,40.273,39.251,704.381,721.052
1068467099,"b",824,824,522,522,474,471,474,471,42.959,-23.884,40.267,39.242,704.278,720.899
1068467101,"b",825,825,523,523,475,474,475,474,42.939,-23.921,40.294,39.201,704.275,720.684
1068467103,"b",825,825,524,524,473,472,473,472,42.938,-23.985,40.293,39.178,704.27,720.784
1068467105,"b",826,826,526,526,474,476,474,476,42.938,-24.013,40.293,39.157,704.267,720.733
1068467107,"b",827,827,529,529,476,469,476,469,42.938,-24.013,40.293,39.155,704.266,720.686
1068467109,"b",826,826,530,530,479,468,479,468,42.937,-24.012,40.292,39.153,704.266,720.64
1068467111,"b",826,826,531,531,478,469,478,469,42.937,-24.01,40.292,39.15,704.269,720.591
1068467113,"b",826,826,532,532,477,467,477,467,42.937,-24.009,40.292,39.148,704.274,720.544
1068467115,"b",825,825,533,533,470,467,470,467,42.937,-24.007,40.292,39.145,704.279,720.496
1068467117,"b",826,826,536,536,474,466,474,466,42.889,-24.006,40.278,39.143,704.319,720.453
1068467119,"b",828,828,538,538,476,464,476,464,42.891,-24.005,40.28,39.141,704.359,720.41
1068467121,"b",828,828,540,540,475,461,475,461,42.893,-24.004,40.283,39.139,704.395,720.366
1068467123,"b",828,828,541,541,474,463,474,463,42.896,-24.037,40.285,39.173,704.432,720.474
1068467125,"b",830,830,538,538,479,468,479,468,42.872,-24.115,40.28,39.231,704.37,720.674
1068467127,"b",834,834,539,539,475,461,475,461,42.853,-24.122,40.252,39.242,704.407,720.867
1068467129,"b",833,833,536,536,475,467,475,467,42.855,-24.14,40.254,39.294,704.442,720.968
1068467131,"b",834,834,532,532,476,468,476,468,42.871,-24.144,40.281,39.299,704.379,721.068
1068467133,"b",835,835,532,532,479,468,479,468,42.852,-24.146,40.253,39.305,704.411,721.168
1068467135,"b",837,837,531,531,476,468,476,468,42.839,-24.149,40.262,39.31,704.549,721.267
1068467137,"b",839,839,530,530,474,468,474,468,42.847,-24.152,40.27,39.316,704.684,721.366
1068467139,"b",840,840,526,526,473,468,473,468,42.828,-24.155,40.301,39.321,704.708,721.465
1068467141,"b",843,843,525,525,477,465,477,465,42.794,-24.171,40.313,39.276,704.592,721.476
1068467143,"b",844,844,525,525,471,465,471,465,42.786,-24.171,40.306,39.276,704.475,721.485
1068467145,"b",846,846,523,523,475,468,475,468,42.779,-24.192,40.299,39.27,704.355,721.363
1068467147,"b",846,846,523,523,476,465,476,465,42.737,-24.189,40.328,39.261,704.483,721.23
1068467149,"b",844,844,522,522,475,472,475,472,42.742,-24.186,40.336,39.253,704.616,721.089
1068467151,"b",844,844,521,521,474,474,474,474,42.749,-24.181,40.344,39.246,704.749,720.946
1068467153,"b",844,844,522,522,469,473,469,473,42.744,-24.176,40.385,39.238,704.986,720.804
1068467155,"b",843,843,521,521,468,472,468,472,42.758,-24.171,40.398,39.23,705.222,720.662
1068467157,"b",841,841,521,521,471,474,471,474,42.772,-24.167,40.412,39.222,705.456,720.519
1068467159,"b",840,840,519,519,476,473,476,473,42.785,-24.162,40.425,39.214,705.688,720.374
1068467161,"b",836,836,519,519,477,469,477,469,42.799,-24.157,40.438,39.206,705.919,720.228
1068467163,"b",836,836,521,521,471,476,471,476,42.812,-24.216,40.45,39.096,706.144,720.125
1068467165,"b",833,833,523,523,478,472,478,472,42.826,-24.212,40.463,39.089,706.368,720.022
1068467167,"b",832,832,525,525,472,470,472,470,42.801,-24.208,40.448,39.083,706.436,719.917
1068467169,"b",832,832,529,529,474,471,474,471,42.805,-24.253,40.452,39.09,706.503,720.035
1068467171,"b",831,831,530,530,471,471,471,471,42.809,-24.258,40.456,39.096,706.571,720.156
1068467173,"b",829,829,532,532,474,467,474,467,42.813,-24.263,40.46,39.103,706.64,720.28
1068467175,"b",827,827,533,533,475,470,475,470,42.817,-24.267,40.464,39.11,706.708,720.402
1068467177,"b",825,825,535,535,475,469,475,469,42.821,-24.272,40.467,39.116,706.774,720.523
1068467179,"b",824,824,538,538,478,466,478,466,42.772,-24.276,40.431,39.123,706.64,720.644
1068467181,"b",822,822,540,540,477,469,477,469,42.764,-24.28,40.422,39.129,706.509,720.767
1068467183,"b",821,821,540,540,477,470,477,470,42.756,-24.309,40.415,39.155,706.382,720.734
1068467185,"b",820,820,540,540,481,465,481,465,42.748,-24.308,40.407,39.154,706.258,720.7
1068467187,"b",823,823,540,540,480,468,480,468,42.721,-24.374,40.392,39.154,706.276,720.691
1068467189,"b",822,822,539,539,478,465,478,465,42.721,-24.373,40.393,39.153,706.297,720.682
1068467191,"b",822,822,539,539,473,464,473,464,42.722,-24.373,40.395,39.153,706.319,720.672
1068467193,"b",824,824,538,538,476,465,476,465,42.671,-24.371,40.414,39.153,706.156,720.658
1068467195,"b",823,823,537,537,478,468,478,468,42.645,-24.371,40.407,39.154,706.089,720.645
1068467197,"b",823,823,537,537,476,468,476,468,42.641,-24.37,40.403,39.153,706.024,720.63
1068467199,"b",825,825,535,535,481,466,481,466,42.635,-24.394,40.399,39.145,705.951,720.462
1068467201,"b",828,828,533,533,476,469,476,469,42.582,-24.408,40.384,39.197,705.825,720.378
1068467203,"b",831,831,529,529,477,470,477,470,42.573,-24.429,40.376,39.217,705.693,720.393
1068467205,"b",831,831,526,526,478,471,478,471,42.577,-24.429,40.39,39.218,705.484,720.409
1068467207,"b",833,833,525,525,476,475,476,475,42.551,-24.45,40.358,39.211,705.352,720.291
1068467209,"b",833,833,523,523,474,474,474,474,42.543,-24.447,40.35,39.204,705.222,720.169
1068467211,"b",834,834,519,519,475,466,475,466,42.502,-24.444,40.402,39.197,705.317,720.042
1068467213,"b",837,837,516,516,476,476,476,476,42.491,-24.441,40.418,39.189,705.545,719.909
1068467215,"b",838,838,517,517,472,471,472,471,42.504,-24.459,40.431,39.146,705.774,719.645
1068467217,"b",840,840,518,518,472,475,472,475,42.517,-24.492,40.443,39.065,706.003,719.559
1068467219,"b",843,843,519,519,471,474,471,474,42.531,-24.489,40.456,39.06,706.231,719.471
1068467221,"b",842,842,521,521,472,470,472,470,42.544,-24.485,40.469,39.054,706.455,719.382
1068467223,"b",842,842,524,524,476,473,476,473,42.557,-24.482,40.482,39.049,706.68,719.292
1068467225,"b",841,841,524,524,471,472,471,472,42.57,-24.478,40.515,39.044,706.901,719.198
1068467227,"b",841,841,525,525,471,469,471,469,42.583,-24.523,40.527,39.05,707.12,719.321
1068467229,"b",841,841,526,526,470,472,470,472,42.595,-24.528,40.539,39.057,707.334,719.449
1068467231,"b",841,841,527,527,468,470,468,470,42.57,-24.533,40.524,39.064,707.392,719.581
1068467233,"b",840,840,529,529,471,471,471,471,42.574,-24.537,40.528,39.071,707.453,719.712
1068467235,"b",837,837,531,531,470,472,470,472,42.577,-24.542,40.531,39.079,707.513,719.843
1068467237,"b",836,836,531,531,468,468,468,468,42.547,-24.547,40.524,39.086,707.441,719.97
1068467239,"b",832,832,531,531,468,466,468,466,42.543,-24.551,40.52,39.093,707.371,720.098
1068467241,"b",829,829,530,530,471,471,471,471,42.538,-24.556,40.516,39.099,707.299,720.226
1068467243,"b",825,825,529,529,474,469,474,469,42.534,-24.56,40.512,39.106,707.231,720.351
1068467245,"b",822,822,528,528,472,468,472,468,42.53,-24.564,40.508,39.113,707.163,720.474
1068467247,"b",820,820,528,528,476,468,476,468,42.525,-24.568,40.482,39.119,707.099,720.596
1068467249,"b",816,816,529,529,469,469,469,469,42.521,-24.573,40.479,39.126,707.034,720.716
1068467251,"b",813,813,529,529,474,465,474,465,42.517,-24.607,40.475,39.122,706.971,720.639
1068467253,"b",811,811,528,528,477,466,477,466,42.493,-24.604,40.512,39.118,706.836,720.567
1068467255,"b",812,812,529,529,473,466,473,466,42.466,-24.621,40.456,39.082,706.634,720.382
1068467257,"b",811,811,529,529,482,466,482,466,42.432,-24.615,40.436,39.072,706.573,720.198
1068467259,"b",809,809,530,530,470,467,470,467,42.428,-24.609,40.433,39.062,706.518,720.018
1068467261,"b",811,811,532,532,470,465,470,465,42.397,-24.643,40.427,39.062,706.359,720.011
1068467263,"b",814,814,533,533,468,465,468,465,42.371,-24.643,40.419,39.061,706.294,720.002
1068467265,"b",815,815,534,534,474,467,474,467,42.365,-24.643,40.415,39.06,706.227,719.989
1068467267,"b",818,818,534,534,474,464,474,464,42.361,-24.652,40.411,39.08,706.155,719.91
1068467269,"b",820,820,534,534,469,464,469,464,42.319,-24.65,40.417,39.076,705.949,719.831
1068467271,"b",822,822,533,533,473,467,473,467,42.305,-24.647,40.406,39.071,705.743,719.75
1068467273,"b",824,824,533,533,471,466,471,466,42.264,-24.644,40.425,39.066,705.718,719.665
1068467275,"b",825,825,534,534,466,463,466,463,42.262,-24.641,40.425,39.062,705.694,719.58
1068467277,"b",834,834,536,536,465,459,465,459,42.253,-24.739,40.398,38.976,705.712,719.327
1068467279,"b",837,837,537,537,469,459,469,459,42.228,-24.731,40.44,38.963,705.932,719.076
1068467281,"b",844,844,537,537,474,458,474,458,42.24,-24.724,40.453,38.95,706.153,718.832
1068467283,"b",843,843,537,537,471,458,471,458,42.253,-24.718,40.465,38.937,706.375,718.593
1068467285,"b",847,847,538,538,467,461,467,461,42.265,-24.71,40.478,38.924,706.596,718.357
1068467287,"b",848,848,537,537,464,458,464,458,42.278,-24.727,40.49,38.942,706.817,718.223
1068467289,"b",850,850,537,537,462,461,462,461,42.291,-24.722,40.503,38.934,707.037,718.087
1068467291,"b",849,849,537,537,465,461,465,461,42.303,-24.717,40.515,38.927,707.253,717.954
1068467293,"b",850,850,536,536,465,458,465,458,42.316,-24.727,40.527,38.971,707.469,717.882
1068467295,"b",852,852,535,535,463,456,463,456,42.329,-24.724,40.539,38.967,707.682,717.807
1068467297,"b",852,852,532,532,466,460,466,460,42.341,-24.721,40.572,38.962,707.893,717.73
1068467299,"b",846,846,532,532,461,463,461,463,42.353,-24.705,40.583,38.908,708.101,717.595
1068467301,"b",843,843,526,526,466,461,466,461,42.365,-24.712,40.594,38.951,708.307,717.514
1068467303,"b",844,844,525,525,465,462,465,462,42.339,-24.71,40.579,38.946,708.357,717.435
1068467305,"b",840,840,523,523,466,460,466,460,42.342,-24.757,40.582,38.954,708.408,717.579
1068467307,"b",838,838,522,522,464,460,464,460,42.346,-24.761,40.564,38.961,708.459,717.72
1068467309,"b",836,836,520,520,466,462,466,462,42.348,-24.767,40.567,38.969,708.51,717.865
1068467311,"b",834,834,519,519,462,462,462,462,42.351,-24.772,40.57,38.977,708.562,718.009
1068467313,"b",831,831,518,518,463,459,463,459,42.355,-24.778,40.573,38.985,708.614,718.153
1068467315,"b",829,829,517,517,462,464,462,464,42.357,-24.783,40.576,38.993,708.667,718.298
1068467317,"b",828,828,516,516,464,459,464,459,42.326,-24.788,40.568,39,708.584,718.443
1068467319,"b",827,827,518,518,460,458,460,458,42.302,-24.817,40.533,38.974,708.431,718.423
1068467321,"b",828,828,521,521,462,457,462,457,42.293,-24.814,40.524,38.925,708.28,718.394
1068467323,"b",828,828,521,521,461,455,461,455,42.284,-24.815,40.516,38.971,708.134,718.375
1068467325,"b",826,826,524,524,460,457,460,457,42.275,-24.814,40.507,38.919,707.99,718.341
1068467327,"b",825,825,527,527,459,452,459,452,42.266,-24.813,40.498,38.916,707.847,718.304
1068467329,"b",824,824,529,529,459,456,459,456,42.258,-24.813,40.49,38.914,707.708,718.269
1068467331,"b",824,824,529,529,463,456,463,456,42.249,-24.837,40.482,38.904,707.57,718.091
1068467333,"b",824,824,532,532,460,456,460,456,42.241,-24.843,40.474,38.844,707.437,717.845
1068467335,"b",824,824,534,534,459,450,459,450,42.212,-24.823,40.457,38.88,707.444,717.673
